group,time,mu,outcome
42,45,20279.613587491913,20185.496451170384
42,46,20280.92261263242,20470.447827737666
42,47,20282.0043660485,20265.880721318274
42,48,20282.898297294458,20306.97451833366
42,49,20283.637011220657,20194.61693847927
42,50,20284.247454644606,20215.646300786324
43,1,3610.6911331803,3609.055194453446
43,2,4692.343852739021,4620.998729327557
43,3,5855.511750707928,5843.495285769684
43,4,7060.654717782093,7187.8978750614515
43,5,8270.599668895928,8234.610547726073
43,6,9453.45342187667,9403.243228155634
43,7,10584.078753811076,10563.89724791409
43,8,11644.401487900248,11826.15621335076
43,9,12622.913632098549,12567.30737863925
43,10,13513.720252606308,13804.648023123429
43,11,14315.404596971684,14308.65277739784
43,12,15029.898948282724,14963.283697574168
43,13,15661.47114009635,15728.9858245295
43,14,16215.877804692751,16054.851974815478
43,15,16699.695994982918,16814.09133174149
43,16,17119.821561524208,17252.66406746033
43,17,17483.11118933971,17340.247898298556
43,18,17796.141236140233,17749.910675447634
43,19,18065.05727896689,18065.22198738315
43,20,18295.49133700624,18417.90456064372
43,21,18492.527665715323,18647.77910865611
43,22,18660.701980167756,18709.113590406538
43,23,18804.02253729443,18761.91545581964
43,24,18926.004514549666,18881.28325099802
43,25,19029.71153957877,18928.960254565143
43,26,19117.800100017572,19136.846908780968
43,27,19192.563974704477,19083.869993180237
43,28,19255.976864410382,19538.185297714666
43,29,19309.732142989797,19274.53679385062
43,30,19355.27916861761,19481.10358359155
43,31,19393.855946744327,19352.621856050173
43,32,19426.51816674354,19408.522436791147
43,33,19454.164777621263,19361.666362526586
43,34,19477.560350662992,19383.60130077276
43,35,19497.35451772619,19619.586160514285
43,36,19514.098786976032,19509.569725026508
43,37,19528.261033150848,19637.9194190135
43,38,19540.23794390434,19696.871363040063
43,39,19550.365682206248,19646.001595014644
43,40,19558.929000426862,19601.864825201876
43,41,19566.169016702086,19509.790167565756
43,42,19572.289839808815,19717.979385085997
43,43,19577.46420586728,19443.43067359445
43,44,19581.838269150845,19611.652093846566
43,45,19585.535670302426,19420.373385482224
43,46,19588.6609883508,19541.8483933281
43,47,19591.30266801141,19616.026151421756
43,48,19593.53550071157,19607.766452382537
43,49,19595.422726435863,19521.875363949766
43,50,19597.017813672,19600.128267857093
44,1,3701.9013211290317,3785.7106301678837
44,2,4854.733622275441,4896.609623840647
44,3,6092.5442812321235,6356.104889536965
44,4,7369.2873160390545,7475.556134876344
44,5,8642.579237194086,8527.391147880351
44,6,9877.075502793909,9805.97827631433
44,7,11045.958416525706,11110.58301442173
44,8,12130.970272496754,12269.746490430589
44,9,13121.516661214147,13092.702747036452
44,10,14013.304350024775,14294.06856535076
44,11,14806.855515127936,14994.582747125465
44,12,15506.113037197645,15435.864212618602
44,13,16117.247917093373,15963.074704716582
44,14,16647.707307359815,16855.79469030392
44,15,17105.497287681246,17103.90334918107
44,16,17498.671500705073,17424.644285301027
44,17,17834.988011808597,17801.40428070979
44,18,18121.696473980708,18112.58174858652
44,19,18365.421750688867,18410.584672362806
44,20,18572.11593976456,18486.22081026779
44,21,18747.056726853352,18664.73645790054
44,22,18894.875405622584,18863.279946894425
44,23,19019.60242524802,19168.351747558143
44,24,19124.721916596773,19031.723717635392
44,25,19213.229390303306,19269.791956112294
44,26,19287.68882793581,19255.40407747104
44,27,19350.286845838786,19328.6178076088
44,28,19402.88263180594,19382.114081899967
44,29,19447.05304852942,19372.12808911748
44,30,19484.13275363509,19465.374506104938
44,31,19515.249472596213,19461.65717404833
44,32,19541.354729358645,19762.481294038862
44,33,19563.2504278513,19534.558338355895
44,34,19581.611712849794,19482.540372558262
44,35,19597.006540092254,19693.71655351606
44,36,19609.912366424098,19697.7277903378
44,37,19620.730340124403,19579.472367969825
44,38,19629.797335460014,19589.49819240022
44,39,19637.396137810163,19584.728984340734
44,40,19643.764048815952,19853.541303176615
44,41,19649.100146342647,19737.402623029106
44,42,19653.571402335518,19705.965568722593
44,43,19657.317833202345,19567.11605910939
44,44,19660.45683219227,19515.335462010105
44,45,19663.086811220946,19562.880101805626
44,46,19665.2902604828,19538.56939620385
44,47,19667.13631771649,19621.58410094877
44,48,19668.68292485962,19611.854554357073
44,49,19669.978637760745,19604.040778896244
44,50,19671.06414434438,19581.950740826072
45,1,3759.3142382727083,3764.001953634231
45,2,4920.923003808305,4896.217228177112
45,3,6171.307611505546,5920.708614163545
45,4,7465.541668145909,7409.719045098983
45,5,8761.705428983912,8743.73847457999
45,6,10024.268596895063,10040.727945863768
45,7,11225.711262088515,11215.17968970883
45,8,12346.744214452714,12364.84402105068
45,9,13375.597331290148,13369.355917199113
45,10,14306.807972848368,14311.47454835647
45,11,15139.83927187381,15314.909405054357
45,12,15877.74475127991,15821.401508199748
45,13,16525.9989191557,16692.228381664663
45,14,17091.542940764528,17225.661660850736
45,15,17582.04931992687,17504.305722160825
45,16,18005.384479205946,17981.199516852022
45,17,18369.237102553154,18287.707939416847
45,18,18680.877814381685,18798.007450462082
45,19,18947.018286729162,18924.842741801014
45,20,19173.74256459826,19018.611352702304
45,21,19366.48868352189,19414.521850690162
45,22,19530.06365516379,19548.543587408247
45,23,19668.679218026573,19667.609495329805
45,24,19785.99927123011,19849.686041845223
45,25,19885.192659501685,19921.161504170555
45,26,19968.98705546466,19857.914534259144
45,27,20039.72121144173,20207.89495066486
45,28,20099.393944806736,19906.53139118566
45,29,20149.708981606032,20194.674885176115
45,30,20192.115297840504,20129.95031974278
45,31,20227.8429337673,20178.05145484266
45,32,20257.93446546584,20208.057815572465
45,33,20283.27243834762,20292.31954422589
45,34,20304.603127605656,20203.58681530062
45,35,20322.557011200086,20324.25586890939
45,36,20337.666336303882,20234.07131897106
45,37,20350.38014023002,20236.096445014457
45,38,20361.077058578274,20306.239653385954
45,39,20370.076221240408,20325.472812293792
45,40,20377.64650393921,20413.475522506807
45,41,20384.014370982353,20245.9844514607
45,42,20389.3705149518,20590.70819541098
45,43,20393.875471676336,20270.659573930978
45,44,20397.664364263837,20311.584410127834
45,45,20400.850908203367,20467.05928297016
45,46,20403.530790458655,20296.75425455404
45,47,20405.784518865465,20385.928579249383
45,48,20407.679823783037,20437.551286843493
45,49,20409.273681592134,20440.61200607544
45,50,20410.614019041805,20396.055693346494
46,1,3956.706729049839,3907.820769461469
46,2,5222.439874807725,5260.518856901689
46,3,6581.052389491962,6659.747664211657
46,4,7979.159382598208,8022.719651603383
46,5,9368.197445598185,9360.07626014429
46,6,10708.346081295074,10852.901600314388
46,7,11970.096834658685,11963.665907789798
46,8,13134.067541871294,13075.760330886113
46,9,14189.745831992741,14135.917861886111
46,10,15133.74322275325,15158.541117585046
46,11,15967.969962972558,15908.396168017125
46,12,16697.97459677542,16646.25603131371
46,13,17331.56311560879,17279.710361003636
46,14,17877.726522667996,17930.121947545213
46,15,18345.856148901556,18183.590756724927
46,16,18745.20283705401,18829.418644456015
46,17,19084.52950181427,19126.538822794948
46,18,19371.909196188022,19205.902617316715
46,19,19614.627696123058,19721.544880949812
46,20,19819.157752305826,19772.079022783233
46,21,19991.179934666852,19930.435056607173
46,22,20135.631683240255,20146.012223289403
46,23,20256.771566064846,20365.733722292985
46,24,20358.249887022917,20376.93697142073
46,25,20443.17985801542,20328.523457420502
46,26,20514.205757869862,20497.05432916851
46,27,20573.566042198778,20304.47125609613
46,28,20623.150413269334,20668.81510205496
46,29,20664.55054308982,20795.618982438104
46,30,20699.104571583157,20640.79777760675
46,31,20727.935753628157,20707.83121251083
46,32,20751.985761361375,20811.90796830968
46,33,20772.043202493755,20832.995184296717
46,34,20788.767920266517,20688.014613767562
46,35,20802.711615813725,20658.656676757946
46,36,20814.335292418207,20927.03226811358
46,37,20824.02397218368,20905.648986649103
46,38,20832.09908456827,20698.23992152798
46,39,20838.828876432683,20829.899097119953
46,40,20844.43714669244,20917.226823527475
46,41,20849.11056630979,20747.299011069517
46,42,20853.004806584864,20823.31126399449
46,43,20856.24966549369,20645.997068661807
46,44,20858.953352937373,20954.894461102944
46,45,20861.206070857123,20681.450350135972
46,46,20863.083002827556,20711.18941143358
46,47,20864.646809549824,20989.58049036244
46,48,20865.9497112253,20841.91705670677
46,49,20867.0352247281,20877.889858155784
46,50,20867.93961247398,20781.306241748956
47,1,4014.7703351815203,4141.551840275853
47,2,5277.928184049353,5165.802156441283
47,3,6632.439193912576,6614.123496223599
47,4,8026.410795567519,8017.731392603418
47,5,9412.52555566663,9120.704359654726
47,6,10751.795336931531,10521.346761673763
47,7,12015.105206291191,11976.309320432332
47,8,13183.093512748595,13241.525798824485
47,9,14245.001374706751,14191.482373928759
47,10,15197.0360363107,15231.03771771962
47,11,16040.637679876205,16002.227180996271
47,12,16780.886016755652,16613.764226510506
47,13,17425.161937557255,17272.52520331755
47,14,17982.097391855663,17940.934451755504
47,15,18460.79833410835,18588.91483660191
47,16,18870.30197177036,18778.812600951172
47,17,19219.221919815915,19270.243255502508
47,18,19515.536342787484,19655.99029586445
47,19,19766.480036961675,19705.725845478453
47,20,19978.50875670225,20070.366355551585
47,21,20157.311307271164,20303.892609854534
47,22,20307.851246724156,20361.163557134896
47,23,20434.42520299729,20321.56576745741
47,24,20540.728832031808,20654.18993064149
47,25,20629.92445824021,20672.705012670434
47,26,20704.706631411067,20733.109198071495
47,27,20767.363383921536,20857.852083970847
47,28,20819.832036495452,20718.943340602218
47,29,20863.74910882885,20884.05829611001
47,30,20900.494344271672,21185.185171345034
47,31,20931.229131944587,20936.55472561711
47,32,20956.929761671785,21025.476237225786
47,33,20978.416017721112,21042.84280561194
47,34,20996.37563546094,21041.562739781322
47,35,21011.385130760184,21082.672931440364
47,36,21023.927478971837,21206.262447182253
47,37,21034.407077787302,20998.948788499954
47,38,21043.162382059323,20998.007982591065
47,39,21050.476552578453,20968.38616105676
47,40,21056.58641695663,21038.20233371118
47,41,21061.690000418344,21029.65601088906
47,42,21065.952847964083,21048.573830911722
47,43,21069.51332717522,21101.247249572072
47,44,21072.487072744243,21367.013079457174
47,45,21074.970709366895,21281.15349195773
47,46,21077.04496857954,21128.839631851
47,47,21078.777297098055,20972.936987605663
47,48,21080.22403884846,21099.621125534875
47,49,21081.432259829442,21165.948622271604
47,50,21082.44127389694,21055.466353073272
48,1,3884.7241292122494,4030.5651031685334
48,2,5106.6479717989,5255.504312217113
48,3,6421.061661010999,6581.265156078198
48,4,7778.763836441163,7752.602103295632
48,5,9134.290856767137,9104.40167123279
48,6,10449.6125260212,10536.057244272906
48,7,11695.790175920483,11902.866279493408
48,8,12853.055302697372,12904.562465902403
48,9,13909.872698134302,13895.139743883596
48,10,14861.490613026825,14982.969945997205
48,11,15708.349487895448,15687.368640830045
48,12,16454.583615293184,16504.2819821441
48,13,17106.73764760579,16977.687500851876
48,14,17672.740896623793,17589.948970172834
48,15,18161.133951262433,18184.66098787502
48,16,18580.51693210535,18671.26380448931
48,17,18939.17902400147,18854.54772529931
48,18,19244.868492754023,19037.609661460625
48,19,19504.66671908517,19347.57138540132
48,20,19724.936000689173,19825.760916157295
48,21,19911.31731998702,19841.566143144617
48,22,20068.76010768118,20063.352396045924
48,23,20201.57091226687,20235.540053391207
48,24,20313.47176007181,20567.614002738566
48,25,20407.661948231234,20438.56992027735
48,26,20486.879200174593,20399.42363806462
48,27,20553.45768541806,20462.832748386063
48,28,20609.38150513774,20713.63024703251
48,29,20656.332992135194,20710.286571065637
48,30,20695.735664380874,20689.201484114128
48,31,20728.791979353628,20734.838122275105
48,32,20756.516217404587,20823.69462593693
48,33,20779.762917072498,20646.436536810874
48,34,20799.251322937216,20620.458739414164
48,35,20815.586307884645,20821.329260689756
48,36,20829.276210895674,20864.53802340101
48,37,20840.747998400708,21000.63750975796
48,38,20850.36011832628,20788.884516088394
48,39,20858.413375372245,20810.634619353365
48,40,20865.160116381252,20540.059802202897
48,41,20870.811977401074,21167.39490362527
48,42,20875.54640998036,20887.283145392692
48,43,20879.51217369595,20804.62407850068
48,44,20882.83395490697,20787.165660592214
48,45,20885.61624811211,20906.85421886143
48,46,20887.946615798613,20926.22729511796
48,47,20889.898425015377,20862.363947793205
48,48,20891.53314376526,20924.91398081892
48,49,20892.90226738837,20956.767923104762
48,50,20894.048934111743,20744.63031490408
49,1,3928.8500113322752,3756.2432436549716
49,2,5292.041894352652,5229.988400876681
49,3,6751.816013199104,6676.030367236012
49,4,8240.405847087952,8311.640130781108
49,5,9698.77502826072,9707.71667222763
49,6,11081.430748415649,11204.316197329585
49,7,12357.56902179393,12380.643990883877
49,8,13509.787658861702,13527.037009475012
49,9,14531.571534409368,14511.202267119355
49,10,15424.444536400812,15427.118811499575
49,11,16195.32841562789,16216.778430866465
49,12,16854.362846629985,16844.983170829106
49,13,17413.25192455916,17356.591103110542
49,14,17884.097593699687,17834.511832535376
49,15,18278.63505175813,18342.2579541286
49,16,18607.7753730446,18662.724621690944
49,17,18881.369031867303,18820.32602308921
49,18,19108.119653945265,19184.217031554952
49,19,19295.594047540588,19187.938394319717
49,20,19450.28945913545,19444.33272114798
49,21,19577.73103703043,19556.07436660252
49,22,19682.58162450384,19748.158773459083
49,23,19768.75262578939,19701.362556911205
49,24,19839.50930550194,19960.769070127382
49,25,19897.56698995776,19919.2897829036
49,26,19945.17665515882,19792.020184785953
49,27,19984.199638887945,19999.531406318492
49,28,20016.171948173964,19804.761963733607
49,29,20042.359024662383,20080.510212920606
49,30,20063.80200262098,19818.37488710689
49,31,20081.35653174319,20092.211360573685
49,32,20095.72519584966,20030.62387229056
49,33,20107.48447566393,20115.193163764015
49,34,20117.107102241054,20028.60833979506
49,35,20124.9805415164,20077.88459353158
49,36,20131.42224802456,20291.061704308926
49,37,20136.69223148915,20107.693079617886
49,38,20141.003395667325,20053.50821374863
49,39,20144.530035050204,20209.65883181176
49,40,20147.41481142842,20170.52628794531
49,41,20149.774478138435,20123.539342451637
49,42,20151.704574014886,20101.608919134917
49,43,20153.283270638636,20235.17869169336
49,44,20154.574524374475,20167.96276663601
49,45,20155.630657999132,20182.13362826953
49,46,20156.49447459186,20253.252038949784
49,47,20157.200988062847,19936.940930885456
49,48,20157.778839596915,20176.876096149634
49,49,20158.251456852762,20230.972615132872
49,50,20158.638002526382,20066.399129573987
50,1,3789.2863301037146,3680.810633657338
50,2,4937.343391974508,5034.259379195014
50,3,6172.723690561056,6161.077370542872
50,4,7452.672019918191,7406.573437229281
50,5,8737.052431380507,8640.221324640232
50,6,9991.53368110718,10029.992971162334
50,7,11189.181738387922,11062.713599933672
50,8,12310.76361479871,12363.314594776366
50,9,13344.172578305115,13379.503877322313
50,10,14283.36206731516,14294.652870652939
50,11,15127.091377847908,15140.009355859567
50,12,15877.687832042944,15906.20071659843
50,13,16539.943544296635,16559.758781189466
50,14,17120.1999283214,17079.6290473192
50,15,17625.630114150044,17638.472495755334
50,16,18063.704527842594,18175.26480447714
50,17,18441.81295563809,18495.14872055134
50,18,18767.012865399338,18850.572693479622
50,19,19045.875041895142,19081.796061613903
50,20,19284.40125456955,19260.084259092564
50,21,19487.99317035218,19519.536473412383
50,22,19661.456166737564,19812.911548968546
50,23,19809.02565200605,19841.431239260957
50,24,19934.406793484835,20077.402442879476
50,25,20040.821178846298,19765.155483803494
50,26,20131.05595446406,20169.193128775514
50,27,20207.51249420193,20306.36526945291
50,28,20272.252751624143,20422.114488234332
50,29,20327.04222991812,20317.931368983023
50,30,20373.389044451298,20534.311109889688
50,31,20412.578915672526,20463.831936336825
50,32,20445.70616414841,20483.65051172049
50,33,20473.700922325366,20380.12887326104
50,34,20497.352857040507,20525.998955533472
50,35,20517.331733304334,20305.364991925522
50,36,20534.2051581559,20504.4974859943
50,37,20548.45383386151,20440.71721946363
50,38,20560.48462963786,20477.13205739059
50,39,20570.641755372497,20623.12522286859
50,40,20579.216292780726,20529.119681238833
50,41,20586.45431120397,20376.460886291334
50,42,20592.563768130145,20517.178098601304
50,43,20597.72036925649,20609.402568227026
50,44,20602.0725398962,20647.077214574365
50,45,20605.74563888543,20486.70843647668
50,46,20608.845527851627,20710.45868431691
50,47,20611.461592640237,20778.425226926243
50,48,20613.669299694266,20686.540040292286
50,49,20615.53235804596,20580.819053275554
50,50,20617.10454711151,20565.298032421808
